archive  size       crc          hash        
14       7681       949710896    1426081093  
14       3312       3208340095   327369401   
14       7047       2057998770   1767410281  
14       7257       3075952010   -1660867340 
14       8171       539030554    -640729169  
14       5248       4217649326   1480354343  
14       3673       2020280522   1352366216  
14       3263       1405813183   203481447   
14       3166       3060849454   -1023471986 
14       3710       784614271    636809174   
14       1692       3986132577   475695439   
14       3460       640707488    2024209848  
14       4630       3816719860   -178259056  
14       2926       3997174697   -1323730052 
14       1289       1025205468   611389738   
14       1870       4077941926   -1015553889 
14       7997       1691156674   212212093   
14       3026       1604378327   -1320632096 
14       5069       843557003    -1234015784 
14       3447       2520098951   1693628314  
14       3155       2323104421   -1860187710 
14       2741       691524174    1610503669  
14       3016       1486451858   -474283261  
14       2494       1428646931   542497508   
14       3598       3398581880   -1856194097 
14       2882       866058350    1501559540  
14       3106       317858554    -1792658621 
14       3945       2030918021   1169504895  
14       3148       981665753    1059073778  
14       466        2853686436   -1343060736 
14       419        1186240780   -58781531   
14       6191       1717847989   -535072839  
14       3941       768580660    -87004195   
14       1381       3276482870   2013018533  
14       3941       768580660    -87004195   
14       6442       1734944923   -1334292633 
14       6504       3790160722   -124723651  
14       3872       1254797524   -1299860628 
14       2275       6396029      -945654601  
14       7400       4064090943   -60105541   
14       4741       2783378589   502116114   
14       8754       3990135683   -1860977903 
14       2580       1678471101   -1737807474 
